Date,ssp245 Mean temperature (deg_F),ssp245 Max temperature (deg_F),ssp245 Min temperature (deg_F),ssp245 Precipitation (in/mo),ssp245 Runoff (in/mo),ssp245 Snow (in),ssp245 Soil storage (in),ssp245 Evap. deficit (in/mo),ssp370 Mean temperature (deg_F),ssp370 Max temperature (deg_F),ssp370 Min temperature (deg_F),ssp370 Precipitation (in/mo),ssp370 Runoff (in/mo),ssp370 Snow (in),ssp370 Soil storage (in),ssp370 Evap. deficit (in/mo),ssp585 Mean temperature (deg_F),ssp585 Max temperature (deg_F),ssp585 Min temperature (deg_F),ssp585 Precipitation (in/mo),ssp585 Runoff (in/mo),ssp585 Snow (in),ssp585 Soil storage (in),ssp585 Evap. deficit (in/mo)
 8/15/1970,57.172,75.108,39.235,1.496,0.54,0,0.453,1.602,57.104,74.879,39.33,1.626,0.538,0,0.5,1.506,57.041,74.85,39.232,1.537,0.517,0,0.448,1.572
 9/15/1970,48.965,65.543,32.387,1.339,0.332,0,0.622,0.799,49.223,65.661,32.783,1.411,0.335,0,0.678,0.765,48.56,65.026,32.093,1.497,0.349,0,0.703,0.736
10/15/1970,37.85,52.056,23.642,1.21,0.26,0.002,1.458,0.108,37.987,51.96,24.013,1.288,0.282,0.002,1.534,0.101,37.805,52.057,23.552,1.165,0.266,0.002,1.498,0.106
11/15/1970,27.933,39.302,16.564,1.359,0.241,0.514,2.054,0,27.815,39.229,16.4,1.391,0.255,0.549,2.118,0,28.42,39.652,17.188,1.378,0.258,0.486,2.115,0
12/15/1970,19.963,29.768,10.157,1.14,0.132,1.504,2.165,0,19.839,29.72,9.958,1.119,0.137,1.538,2.212,0,19.959,29.79,10.127,1.136,0.14,1.47,2.226,0
 1/15/1971,19.261,29.67,8.851,1.229,0.106,2.494,2.325,0,18.846,29.375,8.316,1.267,0.108,2.566,2.373,0,18.996,29.34,8.651,1.243,0.108,2.484,2.381,0
 2/15/1971,21.322,32.741,9.902,1.016,0.111,3.174,2.546,0,21.018,32.503,9.532,1.002,0.114,3.238,2.583,0,21.152,32.648,9.655,0.966,0.11,3.127,2.592,0
 3/15/1971,27.391,39.566,15.216,1.445,0.483,3.317,3.007,0.001,27.219,39.529,14.908,1.474,0.489,3.405,3.041,0.001,27.016,39.191,14.841,1.486,0.481,3.349,3.019,0.001
 4/15/1971,36.587,49.952,23.221,1.55,1.303,2.258,3.23,0.024,36.313,49.551,23.074,1.59,1.327,2.375,3.247,0.02,36.635,49.997,23.272,1.504,1.311,2.236,3.242,0.023
 5/15/1971,44.287,58.793,29.781,1.988,1.779,0.708,2.73,0.123,44.394,59.002,29.784,2.051,1.845,0.74,2.77,0.113,44.298,58.774,29.821,1.983,1.773,0.696,2.733,0.119
 6/15/1971,52.226,67.088,37.362,2.468,1.399,0.006,2.014,0.372,52.209,67.049,37.368,2.439,1.44,0.006,2.021,0.357,52.006,66.865,37.146,2.477,1.39,0.006,2.04,0.362
 7/15/1971,59.233,77.369,41.096,1.243,0.703,0,0.576,1.441,59.302,77.398,41.205,1.225,0.723,0,0.566,1.448,59.405,77.48,41.328,1.283,0.7,0,0.595,1.416
 8/15/1971,57.676,75.897,39.455,1.296,0.385,0,0.298,1.874,57.779,76.059,39.497,1.274,0.395,0,0.288,1.906,57.791,75.982,39.6,1.266,0.382,0,0.291,1.888
 9/15/1971,47.769,64.128,31.41,1.391,0.258,0,0.529,0.706,47.968,64.435,31.499,1.362,0.26,0,0.5,0.728,47.876,64.321,31.431,1.42,0.261,0,0.547,0.716
10/15/1971,39.053,53.387,24.719,1.21,0.22,0.002,1.278,0.108,38.655,52.893,24.416,1.202,0.215,0.002,1.28,0.098,39.49,53.726,25.253,1.215,0.224,0.002,1.273,0.122
11/15/1971,27.442,38.366,16.517,1.299,0.168,0.513,1.914,0,27.519,38.564,16.472,1.294,0.167,0.498,1.925,0,26.966,37.855,16.076,1.297,0.163,0.541,1.89,0
12/15/1971,20.175,29.814,10.534,1.347,0.101,1.648,2.079,0,19.656,29.378,9.934,1.344,0.1,1.644,2.077,0,19.965,29.669,10.261,1.346,0.098,1.684,2.049,0
 1/15/1972,18.362,28.498,8.225,1.527,0.072,2.971,2.24,0,18.153,28.365,7.94,1.525,0.073,2.958,2.242,0,17.587,27.821,7.353,1.523,0.068,3.033,2.182,0
 2/15/1972,20.144,31.37,8.916,1.311,0.068,4.047,2.412,0,19.996,31.223,8.767,1.409,0.068,4.13,2.416,0,20.171,31.515,8.827,1.296,0.064,4.094,2.359,0
 3/15/1972,27.969,39.485,16.452,1.502,0.385,4.195,3.08,0,27.152,38.838,15.464,1.54,0.356,4.405,3.053,0,28.306,39.794,16.818,1.436,0.389,4.136,3.056,0
 4/15/1972,35.518,48.286,22.749,1.642,1.217,3.302,3.284,0.025,35.533,48.375,22.69,1.655,1.23,3.439,3.302,0.021,35.677,48.444,22.909,1.607,1.204,3.222,3.267,0.029
 5/15/1972,43.676,57.879,29.471,2.44,2.141,1.293,2.973,0.06,43.945,58.273,29.615,2.38,2.161,1.303,2.966,0.058,44.074,58.297,29.85,2.471,2.104,1.209,2.964,0.06
 6/15/1972,52.126,66.946,37.305,2.417,1.817,0.043,2.145,0.252,52.16,66.96,37.36,2.356,1.822,0.038,2.112,0.266,52.073,66.788,37.357,2.403,1.756,0.04,2.13,0.252
 7/15/1972,58.85,76.481,41.218,1.323,0.936,0,0.682,1.297,58.911,76.593,41.228,1.33,0.938,0,0.679,1.328,58.805,76.355,41.254,1.336,0.905,0,0.689,1.304
 8/15/1972,57.17,75.204,39.135,1.297,0.504,0,0.375,1.804,56.991,74.948,39.034,1.241,0.499,0,0.351,1.812,57.17,75.158,39.181,1.284,0.488,0,0.373,1.807
 9/15/1972,49.268,66.213,32.322,1.361,0.305,0,0.51,0.764,49.215,65.912,32.517,1.432,0.309,0,0.518,0.728,49.129,65.946,32.31,1.417,0.301,0,0.539,0.733
10/15/1972,37.708,51.666,23.748,1.324,0.25,0.002,1.469,0.076,37.699,51.418,23.979,1.405,0.262,0.002,1.535,0.072,37.165,51.042,23.288,1.352,0.249,0.006,1.532,0.067
11/15/1972,24.862,35.829,13.894,1.392,0.167,0.766,1.972,0,24.787,35.686,13.886,1.353,0.174,0.745,2.015,0,24.224,35.285,13.162,1.476,0.165,0.894,1.999,0
12/15/1972,18.1,28.201,7.999,1.339,0.099,1.936,2.099,0,18.49,28.473,8.507,1.3,0.103,1.87,2.148,0,17.681,27.793,7.568,1.277,0.094,2.045,2.093,0
 1/15/1973,17.034,27.355,6.712,1.51,0.074,3.29,2.206,0,16.799,27.254,6.343,1.493,0.076,3.217,2.245,0,16.586,26.935,6.236,1.475,0.071,3.371,2.196,0
 2/15/1973,23.238,34.271,12.204,0.905,0.114,3.741,2.508,0,23.429,34.467,12.391,0.861,0.118,3.619,2.548,0,23.101,34.163,12.038,0.973,0.11,3.902,2.491,0
 3/15/1973,29.291,41.058,17.523,1.23,0.512,3.536,3.041,0.004,29.99,41.919,18.061,1.106,0.557,3.216,3.044,0.008,29.044,40.84,17.247,1.225,0.486,3.717,3.045,0.004
 4/15/1973,37.345,50.403,24.286,1.608,1.39,2.392,3.243,0.034,37.042,50.209,23.874,1.596,1.386,2.17,3.238,0.033,37.049,50.264,23.832,1.572,1.341,2.599,3.249,0.032
 5/15/1973,45.023,59.362,30.683,2.662,2.032,0.747,2.918,0.092,45.022,59.286,30.757,2.884,2.063,0.655,2.944,0.087,45.088,59.394,30.782,2.625,2.051,0.82,2.922,0.092
 6/15/1973,52.591,67.656,37.526,2.179,1.503,0.013,1.903,0.378,52.514,67.46,37.567,2.264,1.491,0.013,1.956,0.354,52.552,67.468,37.636,2.273,1.557,0.018,1.969,0.356
 7/15/1973,59.511,77.387,41.634,1.316,0.771,0,0.559,1.501,59.768,77.564,41.971,1.339,0.765,0,0.575,1.472,59.502,77.465,41.538,1.199,0.789,0,0.524,1.503
 8/15/1973,57.127,75.23,39.022,1.4,0.427,0,0.336,1.785,57.44,75.539,39.34,1.413,0.424,0,0.338,1.791,57.013,74.974,39.052,1.434,0.441,0,0.335,1.776
 9/15/1973,47.891,64.177,31.605,1.569,0.296,0,0.623,0.631,47.952,64.423,31.481,1.397,0.27,0,0.539,0.688,48.119,64.299,31.938,1.614,0.303,0,0.621,0.603
10/15/1973,37.401,50.871,23.929,1.53,0.286,0.009,1.673,0.053,37.76,51.381,24.138,1.518,0.261,0.009,1.595,0.061,37.136,50.8,23.471,1.469,0.28,0.009,1.633,0.051
11/15/1973,24.27,35.332,13.207,1.201,0.182,0.709,2.043,0,24.739,35.829,13.648,1.262,0.175,0.713,2.014,0,24.284,35.414,13.153,1.313,0.19,0.76,2.048,0
12/15/1973,17.218,27.451,6.983,1.321,0.105,1.854,2.186,0,16.811,27.085,6.535,1.384,0.099,1.937,2.144,0,17.296,27.565,7.026,1.321,0.107,1.909,2.188,0
 1/15/1974,18.063,28.57,7.555,1.444,0.061,3.177,2.288,0,17.621,28.159,7.083,1.43,0.057,3.255,2.24,0,18.059,28.469,7.648,1.446,0.062,3.237,2.288,0
 2/15/1974,20.754,32.463,9.044,1.012,0.096,3.868,2.48,0,19.969,31.803,8.134,1.022,0.096,3.95,2.435,0,20.552,32.275,8.828,1.009,0.095,3.952,2.456,0
